order_details_id,order_id,order_date,order_time,item_id
9067,3974,08-03-2023,17:41,122
9068,3975,08-03-2023,17:46,107
9069,3976,08-03-2023,17:51,117
9070,3976,08-03-2023,17:51,128
9071,3977,08-03-2023,17:52,116
9072,3977,08-03-2023,17:52,108
9073,3977,08-03-2023,17:52,106
9074,3978,08-03-2023,17:55,109
9075,3978,08-03-2023,17:55,120
9076,3978,08-03-2023,17:55,106
9077,3979,08-03-2023,18:11,109
9078,3980,08-03-2023,18:19,117
9079,3981,08-03-2023,18:19,108
9080,3982,08-03-2023,18:19,116
9081,3983,08-03-2023,18:25,120
9082,3984,08-03-2023,18:28,126
9083,3984,08-03-2023,18:28,109
9084,3984,08-03-2023,18:28,113
9085,3984,08-03-2023,18:28,105
9086,3985,08-03-2023,18:29,110
9087,3985,08-03-2023,18:29,106
9088,3985,08-03-2023,18:29,106
9089,3986,08-03-2023,18:29,123
9090,3987,08-03-2023,18:33,101
9091,3987,08-03-2023,18:33,101
9092,3987,08-03-2023,18:33,119
9093,3987,08-03-2023,18:33,105
9094,3988,08-03-2023,19:27,107
9095,3988,08-03-2023,19:27,125
9096,3989,08-03-2023,19:53,119
9097,3989,08-03-2023,19:53,105
9098,3990,08-03-2023,19:56,105
9099,3991,08-03-2023,20:03,126
9100,3991,08-03-2023,20:03,111
9101,3991,08-03-2023,20:03,106
9102,3992,08-03-2023,20:14,101
9103,3992,08-03-2023,20:14,107
9104,3992,08-03-2023,20:14,113
9105,3992,08-03-2023,20:14,122
9106,3993,08-03-2023,20:29,101
9107,3993,08-03-2023,20:29,103
9108,3994,08-03-2023,20:30,129
9109,3995,08-03-2023,20:47,108
9110,3995,08-03-2023,20:47,121
9111,3996,08-03-2023,20:51,101
9112,3996,08-03-2023,20:51,130
9113,3997,08-03-2023,20:55,101
9114,3997,08-03-2023,20:55,104
9115,3998,08-03-2023,21:36,106
9116,3999,08-03-2023,21:47,103
9117,3999,08-03-2023,21:47,108
9118,3999,08-03-2023,21:47,128
9119,4000,09-03-2023,11:34,101
9120,4000,09-03-2023,11:34,126
9121,4000,09-03-2023,11:34,121
9122,4000,09-03-2023,11:34,106
9123,4001,09-03-2023,11:41,128
9124,4001,09-03-2023,11:41,106
9125,4002,09-03-2023,11:46,125
9126,4002,09-03-2023,11:46,119
9127,4003,09-03-2023,11:49,110
9128,4004,09-03-2023,11:53,104
9129,4005,09-03-2023,12:40,104
9130,4005,09-03-2023,12:40,108
9131,4005,09-03-2023,12:40,108
9132,4005,09-03-2023,12:40,128
9133,4005,09-03-2023,12:40,129
9134,4005,09-03-2023,12:40,119
9135,4006,09-03-2023,12:44,120
9136,4007,09-03-2023,13:03,101
9137,4008,09-03-2023,13:03,108
9138,4008,09-03-2023,13:03,130
9139,4009,09-03-2023,13:06,101
9140,4009,09-03-2023,13:06,101
9141,4010,09-03-2023,13:07,102
9142,4010,09-03-2023,13:07,125
9143,4010,09-03-2023,13:07,112
9144,4010,09-03-2023,13:07,112
9145,4011,09-03-2023,13:12,105
9146,4012,09-03-2023,13:17,103
9147,4012,09-03-2023,13:17,124
9148,4012,09-03-2023,13:17,105
9149,4012,09-03-2023,13:17,114
9150,4013,09-03-2023,13:31,101
9151,4013,09-03-2023,13:31,124
9152,4014,09-03-2023,13:39,101
9153,4014,09-03-2023,13:39,102
9154,4014,09-03-2023,13:39,104
9155,4014,09-03-2023,13:39,108
9156,4014,09-03-2023,13:39,110
9157,4014,09-03-2023,13:39,117
9158,4014,09-03-2023,13:39,129
9159,4014,09-03-2023,13:39,113
9160,4014,09-03-2023,13:39,121
9161,4014,09-03-2023,13:39,105
9162,4014,09-03-2023,13:39,122
9163,4014,09-03-2023,13:39,106
9164,4015,09-03-2023,14:05,101
9165,4015,09-03-2023,14:05,116
9166,4015,09-03-2023,14:05,108
9167,4015,09-03-2023,14:05,124
9168,4015,09-03-2023,14:05,105
9169,4015,09-03-2023,14:05,122
9170,4016,09-03-2023,14:09,122
9171,4016,09-03-2023,14:09,114
9172,4017,09-03-2023,14:20,109
9173,4018,09-03-2023,14:46,106
9174,4019,09-03-2023,14:55,109
9175,4020,09-03-2023,15:30,123
9176,4020,09-03-2023,15:30,123
9177,4021,09-03-2023,15:39,104
9178,4021,09-03-2023,15:39,110
9179,4021,09-03-2023,15:39,110
9180,4021,09-03-2023,15:39,117
9181,4022,09-03-2023,16:15,105
9182,4022,09-03-2023,16:15,131
9183,4023,09-03-2023,16:18,126
9184,4023,09-03-2023,16:18,119
9185,4023,09-03-2023,16:18,123
9186,4024,09-03-2023,16:26,108
9187,4025,09-03-2023,16:38,103
9188,4025,09-03-2023,16:38,117
9189,4025,09-03-2023,16:38,127
9190,4026,09-03-2023,16:46,105
9191,4026,09-03-2023,16:46,131
9192,4027,09-03-2023,16:50,108
9193,4027,09-03-2023,16:50,128
9194,4027,09-03-2023,16:50,132
9195,4028,09-03-2023,17:04,102
9196,4029,09-03-2023,17:08,126
9197,4029,09-03-2023,17:08,132
9198,4030,09-03-2023,17:10,107
9199,4030,09-03-2023,17:10,125
9200,4031,09-03-2023,17:26,107
9201,4031,09-03-2023,17:26,124
9202,4031,09-03-2023,17:26,109
9203,4032,09-03-2023,17:40,120
9204,4032,09-03-2023,17:40,106
9205,4033,09-03-2023,17:43,105
9206,4034,09-03-2023,17:48,109
9207,4034,09-03-2023,17:48,129
9208,4034,09-03-2023,17:48,113
9209,4034,09-03-2023,17:48,114
9210,4035,09-03-2023,17:54,124
9211,4035,09-03-2023,17:54,131
9212,4036,09-03-2023,17:56,102
9213,4036,09-03-2023,17:56,103
9214,4036,09-03-2023,17:56,125
9215,4036,09-03-2023,17:56,105
9216,4037,09-03-2023,18:01,101
9217,4037,09-03-2023,18:01,125
9218,4037,09-03-2023,18:01,126
9219,4037,09-03-2023,18:01,113
9220,4038,09-03-2023,18:04,130
9221,4038,09-03-2023,18:04,114
9222,4039,09-03-2023,18:13,118
9223,4040,09-03-2023,18:31,111
9224,4040,09-03-2023,18:31,118
9225,4041,09-03-2023,18:33,107
9226,4042,09-03-2023,18:37,102
9227,4042,09-03-2023,18:37,129
9228,4043,09-03-2023,18:37,101
9229,4044,09-03-2023,18:59,107
9230,4044,09-03-2023,18:59,104
9231,4045,09-03-2023,19:07,111
9232,4045,09-03-2023,19:07,119
9233,4046,09-03-2023,19:19,102
9234,4046,09-03-2023,19:19,109
9235,4047,09-03-2023,19:41,103
9236,4048,09-03-2023,19:42,115
9237,4048,09-03-2023,19:42,108
9238,4048,09-03-2023,19:42,109
9239,4048,09-03-2023,19:42,114
9240,4049,09-03-2023,20:22,115
9241,4049,09-03-2023,20:22,125
9242,4049,09-03-2023,20:22,118
9243,4050,09-03-2023,20:23,124
9244,4051,09-03-2023,20:28,101
9245,4051,09-03-2023,20:28,107
9246,4051,09-03-2023,20:28,113
9247,4051,09-03-2023,20:28,106
9248,4052,09-03-2023,20:51,108
9249,4052,09-03-2023,20:51,124
9250,4053,09-03-2023,21:23,117
9251,4054,09-03-2023,21:39,121
9252,4055,09-03-2023,21:58,116
9253,4055,09-03-2023,21:58,113
9254,4055,09-03-2023,21:58,122
9255,4056,10-03-2023,11:25,108
9256,4056,10-03-2023,11:25,109
9257,4056,10-03-2023,11:25,119
9258,4056,10-03-2023,11:25,106
9259,4057,10-03-2023,11:28,101
9260,4057,10-03-2023,11:28,109
9261,4058,10-03-2023,11:36,108
9262,4058,10-03-2023,11:36,125
9263,4058,10-03-2023,11:36,106
9264,4059,10-03-2023,12:06,104
9265,4060,10-03-2023,12:25,103
9266,4060,10-03-2023,12:25,110
9267,4060,10-03-2023,12:25,105
9268,4060,10-03-2023,12:25,122
9269,4061,10-03-2023,12:27,102
9270,4062,10-03-2023,12:29,125
9271,4063,10-03-2023,12:34,109
9272,4063,10-03-2023,12:34,110
9273,4063,10-03-2023,12:34,113
9274,4064,10-03-2023,12:39,104
9275,4064,10-03-2023,12:39,124
9276,4064,10-03-2023,12:39,109
9277,4064,10-03-2023,12:39,117
9278,4064,10-03-2023,12:39,113
9279,4064,10-03-2023,12:39,113
9280,4064,10-03-2023,12:39,118
9281,4064,10-03-2023,12:39,121
9282,4064,10-03-2023,12:39,132
9283,4065,10-03-2023,12:47,122
9284,4066,10-03-2023,12:50,107
9285,4067,10-03-2023,12:53,131
9286,4068,10-03-2023,12:56,107
9287,4068,10-03-2023,12:56,103
9288,4068,10-03-2023,12:56,111
9289,4068,10-03-2023,12:56,131
9290,4069,10-03-2023,13:04,125
9291,4070,10-03-2023,13:09,108
9292,4070,10-03-2023,13:09,129
9293,4071,10-03-2023,13:11,108
9294,4072,10-03-2023,13:19,102
9295,4072,10-03-2023,13:19,108
9296,4072,10-03-2023,13:19,127
9297,4072,10-03-2023,13:19,131
9298,4073,10-03-2023,13:25,125
9299,4073,10-03-2023,13:25,118
9300,4073,10-03-2023,13:25,132
9301,4074,10-03-2023,13:33,106
9302,4075,10-03-2023,13:41,122
9303,4076,10-03-2023,13:43,101
9304,4076,10-03-2023,13:43,125
9305,4077,10-03-2023,13:55,104
9306,4077,10-03-2023,13:55,108
9307,4077,10-03-2023,13:55,109
9308,4077,10-03-2023,13:55,127
9309,4077,10-03-2023,13:55,129
9310,4077,10-03-2023,13:55,120
9311,4077,10-03-2023,13:55,130
9312,4077,10-03-2023,13:55,106
9313,4077,10-03-2023,13:55,132
9314,4078,10-03-2023,14:06,125
9315,4078,10-03-2023,14:06,109
9316,4078,10-03-2023,14:06,113
9317,4078,10-03-2023,14:06,132
9318,4079,10-03-2023,14:36,101
9319,4080,10-03-2023,14:38,108
9320,4080,10-03-2023,14:38,114
9321,4081,10-03-2023,14:41,105
9322,4082,10-03-2023,14:53,101
9323,4082,10-03-2023,14:53,112
9324,4083,10-03-2023,14:53,108
9325,4083,10-03-2023,14:53,130
9326,4083,10-03-2023,14:53,106
9327,4084,10-03-2023,14:56,106
9328,4085,10-03-2023,14:58,129
9329,4086,10-03-2023,15:01,128
9330,4086,10-03-2023,15:01,106
9331,4087,10-03-2023,15:42,107
9332,4087,10-03-2023,15:42,124
9333,4087,10-03-2023,15:42,105
9334,4088,10-03-2023,15:48,112
9335,4088,10-03-2023,15:48,114
9336,4089,10-03-2023,16:04,115
9337,4089,10-03-2023,16:04,125
9338,4089,10-03-2023,16:04,117
9339,4089,10-03-2023,16:04,122
9340,4090,10-03-2023,16:43,102
9341,4090,10-03-2023,16:43,105
9342,4091,10-03-2023,16:43,126
9343,4091,10-03-2023,16:43,106
9344,4092,10-03-2023,16:49,125
9345,4092,10-03-2023,16:49,126
9346,4093,10-03-2023,17:11,108
9347,4093,10-03-2023,17:11,124
9348,4093,10-03-2023,17:11,119
9349,4093,10-03-2023,17:11,122
9350,4094,10-03-2023,17:13,107
9351,4095,10-03-2023,17:22,128
9352,4096,10-03-2023,17:44,123
9353,4097,10-03-2023,17:57,104
9354,4097,10-03-2023,17:57,109
9355,4097,10-03-2023,17:57,129
9356,4097,10-03-2023,17:57,112
9357,4098,10-03-2023,18:20,109
9358,4098,10-03-2023,18:20,122
9359,4099,10-03-2023,18:21,115
9360,4099,10-03-2023,18:21,126
9361,4100,10-03-2023,18:30,109
9362,4101,10-03-2023,18:42,110
9363,4102,10-03-2023,18:45,107
9364,4102,10-03-2023,18:45,104
9365,4103,10-03-2023,19:10,107
9366,4103,10-03-2023,19:10,113
9367,4103,10-03-2023,19:10,120
9368,4103,10-03-2023,19:10,122
9369,4104,10-03-2023,19:14,105
9370,4105,10-03-2023,19:30,101
9371,4105,10-03-2023,19:30,110
9372,4105,10-03-2023,19:30,129
9373,4105,10-03-2023,19:30,132
9374,4106,10-03-2023,20:08,107
9375,4106,10-03-2023,20:08,111
9376,4107,10-03-2023,20:17,117
9377,4107,10-03-2023,20:17,112
9378,4108,10-03-2023,20:20,101
9379,4108,10-03-2023,20:20,125
9380,4108,10-03-2023,20:20,129
9381,4108,10-03-2023,20:20,122
9382,4109,10-03-2023,20:45,102
9383,4109,10-03-2023,20:45,110
9384,4109,10-03-2023,20:45,127
9385,4109,10-03-2023,20:45,120
9386,4110,10-03-2023,20:55,125
9387,4110,10-03-2023,20:55,110
9388,4110,10-03-2023,20:55,117
9389,4110,10-03-2023,20:55,106
9390,4111,10-03-2023,21:05,125
9391,4111,10-03-2023,21:05,126
9392,4112,10-03-2023,21:23,107
9393,4112,10-03-2023,21:23,104
9394,4112,10-03-2023,21:23,106
9395,4113,10-03-2023,22:13,122
9396,4114,10-03-2023,22:18,120
9397,4115,11-03-2023,12:01,132
9398,4116,11-03-2023,12:02,106
9399,4117,11-03-2023,12:06,105
9400,4118,11-03-2023,12:10,118
9401,4119,11-03-2023,12:17,111
9402,4120,11-03-2023,12:31,111
9403,4120,11-03-2023,12:31,112
9404,4121,11-03-2023,12:37,115
9405,4121,11-03-2023,12:37,124
9406,4121,11-03-2023,12:37,109
9407,4121,11-03-2023,12:37,127
9408,4122,11-03-2023,12:44,128
9409,4122,11-03-2023,12:44,105
9410,4122,11-03-2023,12:44,132
9411,4123,11-03-2023,12:53,107
9412,4123,11-03-2023,12:53,116
9413,4123,11-03-2023,12:53,102
9414,4123,11-03-2023,12:53,103
9415,4123,11-03-2023,12:53,124
9416,4123,11-03-2023,12:53,126
9417,4123,11-03-2023,12:53,109
9418,4123,11-03-2023,12:53,117
9419,4123,11-03-2023,12:53,129
9420,4123,11-03-2023,12:53,106
9421,4123,11-03-2023,12:53,114
9422,4124,11-03-2023,12:54,124
9423,4124,11-03-2023,12:54,113
9424,4124,11-03-2023,12:54,131
9425,4124,11-03-2023,12:54,106
9426,4125,11-03-2023,13:00,101
9427,4126,11-03-2023,13:07,120
9428,4127,11-03-2023,13:09,106
9429,4128,11-03-2023,13:20,105
9430,4129,11-03-2023,13:21,124
9431,4130,11-03-2023,13:22,116
9432,4130,11-03-2023,13:22,102
9433,4130,11-03-2023,13:22,105
9434,4131,11-03-2023,13:45,101
9435,4131,11-03-2023,13:45,101
9436,4131,11-03-2023,13:45,108
9437,4131,11-03-2023,13:45,128
9438,4131,11-03-2023,13:45,129
9439,4131,11-03-2023,13:45,113
9440,4131,11-03-2023,13:45,132
9441,4132,11-03-2023,13:49,126
9442,4132,11-03-2023,13:49,129
9443,4132,11-03-2023,13:49,105
9444,4132,11-03-2023,13:49,123
9445,4133,11-03-2023,14:05,105
9446,4134,11-03-2023,14:23,125
9447,4134,11-03-2023,14:23,110
9448,4135,11-03-2023,14:25,102
9449,4135,11-03-2023,14:25,106
9450,4136,11-03-2023,14:33,108
9451,4136,11-03-2023,14:33,119
9452,4136,11-03-2023,14:33,120
9453,4136,11-03-2023,14:33,0
9454,4136,11-03-2023,14:33,132
9455,4137,11-03-2023,14:33,131
9456,4138,11-03-2023,14:39,112
9457,4138,11-03-2023,14:39,130
9458,4139,11-03-2023,14:39,125
9459,4140,11-03-2023,15:01,113
9460,4141,11-03-2023,15:22,117
9461,4142,11-03-2023,15:36,119
9462,4142,11-03-2023,15:36,123
9463,4143,11-03-2023,15:39,106
9464,4144,11-03-2023,16:20,107
9465,4144,11-03-2023,16:20,0
9466,4145,11-03-2023,16:23,129
9467,4145,11-03-2023,16:23,121
9468,4145,11-03-2023,16:23,131
9469,4145,11-03-2023,16:23,106
9470,4146,11-03-2023,16:25,129
9471,4147,11-03-2023,16:37,110
9472,4147,11-03-2023,16:37,118
9473,4147,11-03-2023,16:37,122
9474,4148,11-03-2023,16:40,106
9475,4149,11-03-2023,16:43,102
9476,4149,11-03-2023,16:43,124
9477,4150,11-03-2023,16:45,115
9478,4150,11-03-2023,16:45,128
9479,4150,11-03-2023,16:45,120
9480,4150,11-03-2023,16:45,122
9481,4151,11-03-2023,16:49,121
9482,4151,11-03-2023,16:49,131
9483,4152,11-03-2023,16:51,109
9484,4152,11-03-2023,16:51,127
9485,4153,11-03-2023,17:08,105
9486,4153,11-03-2023,17:08,106
9487,4154,11-03-2023,17:11,103
9488,4155,11-03-2023,17:12,124
9489,4155,11-03-2023,17:12,109
9490,4155,11-03-2023,17:12,105
9491,4156,11-03-2023,17:18,102
9492,4157,11-03-2023,17:29,109
9493,4158,11-03-2023,17:33,116
9494,4158,11-03-2023,17:33,129
9495,4159,11-03-2023,17:37,132
9496,4160,11-03-2023,18:17,105
9497,4160,11-03-2023,18:17,106
9498,4161,11-03-2023,18:24,102
9499,4161,11-03-2023,18:24,124
9500,4161,11-03-2023,18:24,130
9501,4162,11-03-2023,18:27,107
9502,4162,11-03-2023,18:27,125
9503,4162,11-03-2023,18:27,113
9504,4163,11-03-2023,18:28,108
9505,4164,11-03-2023,18:33,125
9506,4165,11-03-2023,18:39,118
9507,4165,11-03-2023,18:39,119
9508,4166,11-03-2023,18:44,124
9509,4166,11-03-2023,18:44,125
9510,4166,11-03-2023,18:44,105
9511,4166,11-03-2023,18:44,122
9512,4167,11-03-2023,18:46,107
9513,4167,11-03-2023,18:46,103
9514,4167,11-03-2023,18:46,105
9515,4167,11-03-2023,18:46,132
9516,4168,11-03-2023,19:25,102
9517,4168,11-03-2023,19:25,111
9518,4169,11-03-2023,19:52,102
9519,4170,11-03-2023,20:01,101
9520,4170,11-03-2023,20:01,107
9521,4170,11-03-2023,20:01,131
9522,4171,11-03-2023,21:35,132
9523,4172,11-03-2023,21:49,125
9524,4173,11-03-2023,22:03,108
9525,4173,11-03-2023,22:03,130
9526,4174,11-03-2023,22:22,126
9527,4175,11-03-2023,22:27,126
9528,4176,11-03-2023,22:28,128
9529,4177,12-03-2023,11:26,116
9530,4177,12-03-2023,11:26,129
9531,4177,12-03-2023,11:26,112
9532,4177,12-03-2023,11:26,113
9533,4178,12-03-2023,11:37,102
9534,4178,12-03-2023,11:37,112
9535,4179,12-03-2023,11:56,119
9536,4180,12-03-2023,12:00,109
9537,4180,12-03-2023,12:00,118
9538,4181,12-03-2023,12:08,101
9539,4182,12-03-2023,12:13,102
9540,4182,12-03-2023,12:13,129
9541,4182,12-03-2023,12:13,122
9542,4183,12-03-2023,12:18,113
9543,4184,12-03-2023,12:19,125
9544,4184,12-03-2023,12:19,111
9545,4184,12-03-2023,12:19,118
9546,4184,12-03-2023,12:19,119
9547,4184,12-03-2023,12:19,119
9548,4185,12-03-2023,12:34,116
9549,4186,12-03-2023,12:38,101
9550,4186,12-03-2023,12:38,115
9551,4186,12-03-2023,12:38,102
9552,4186,12-03-2023,12:38,126
9553,4186,12-03-2023,12:38,110
9554,4186,12-03-2023,12:38,117
9555,4186,12-03-2023,12:38,127
9556,4186,12-03-2023,12:38,111
9557,4186,12-03-2023,12:38,119
9558,4186,12-03-2023,12:38,105
9559,4186,12-03-2023,12:38,131
9560,4186,12-03-2023,12:38,106
9561,4187,12-03-2023,12:44,103
9562,4188,12-03-2023,13:03,106
9563,4189,12-03-2023,13:15,101
9564,4189,12-03-2023,13:15,108
9565,4189,12-03-2023,13:15,124
9566,4189,12-03-2023,13:15,125
9567,4189,12-03-2023,13:15,117
9568,4190,12-03-2023,13:50,124
9569,4191,12-03-2023,13:55,101
9570,4192,12-03-2023,13:56,121
9571,4192,12-03-2023,13:56,123
9572,4193,12-03-2023,14:05,120
9573,4194,12-03-2023,14:30,125
9574,4194,12-03-2023,14:30,111
9575,4194,12-03-2023,14:30,112
9576,4195,12-03-2023,14:47,101
9577,4195,12-03-2023,14:47,125
9578,4195,12-03-2023,14:47,112
9579,4195,12-03-2023,14:47,120
9580,4196,12-03-2023,15:25,0
9581,4197,12-03-2023,15:37,117
9582,4198,12-03-2023,15:38,131
9583,4198,12-03-2023,15:38,132
9584,4199,12-03-2023,15:47,125
9585,4199,12-03-2023,15:47,129
9586,4200,12-03-2023,15:48,125
9587,4201,12-03-2023,15:50,120
9588,4201,12-03-2023,15:50,131
9589,4202,12-03-2023,15:51,107
9590,4202,12-03-2023,15:51,116
9591,4203,12-03-2023,16:06,116
9592,4203,12-03-2023,16:06,109
9593,4203,12-03-2023,16:06,109
9594,4204,12-03-2023,16:10,113
9595,4204,12-03-2023,16:10,123
9596,4205,12-03-2023,16:23,115
9597,4205,12-03-2023,16:23,112
9598,4206,12-03-2023,16:28,116
9599,4206,12-03-2023,16:28,102
9600,4206,12-03-2023,16:28,127
9601,4206,12-03-2023,16:28,132
9602,4207,12-03-2023,16:39,125
9603,4207,12-03-2023,16:39,112
9604,4207,12-03-2023,16:39,119
9605,4207,12-03-2023,16:39,119
9606,4208,12-03-2023,17:00,104
9607,4208,12-03-2023,17:00,126
9608,4208,12-03-2023,17:00,122
9609,4209,12-03-2023,17:06,104
9610,4209,12-03-2023,17:06,132
9611,4210,12-03-2023,17:14,102
9612,4210,12-03-2023,17:14,117
9613,4211,12-03-2023,17:34,101
9614,4211,12-03-2023,17:34,115
9615,4212,12-03-2023,17:44,115
9616,4212,12-03-2023,17:44,130
9617,4213,12-03-2023,18:08,125
9618,4213,12-03-2023,18:08,112
9619,4214,12-03-2023,18:09,101
9620,4215,12-03-2023,18:21,125
9621,4215,12-03-2023,18:21,117
9622,4216,12-03-2023,18:23,107
9623,4216,12-03-2023,18:23,112
9624,4216,12-03-2023,18:23,105
9625,4216,12-03-2023,18:23,106
9626,4217,12-03-2023,18:28,125
9627,4218,12-03-2023,18:29,130
9628,4219,12-03-2023,18:45,101
9629,4219,12-03-2023,18:45,119
9630,4220,12-03-2023,18:55,128
9631,4220,12-03-2023,18:55,120
9632,4220,12-03-2023,18:55,132
9633,4221,12-03-2023,19:07,108
9634,4222,12-03-2023,19:11,117
9635,4223,12-03-2023,19:39,132
9636,4224,12-03-2023,20:19,108
9637,4224,12-03-2023,20:19,124
9638,4224,12-03-2023,20:19,119
9639,4225,12-03-2023,20:30,111
9640,4225,12-03-2023,20:30,111
9641,4226,12-03-2023,20:58,125
9642,4227,12-03-2023,22:03,112
9643,4227,12-03-2023,22:03,130
9644,4228,23-03-2023,11:21,107
9645,4228,23-03-2023,11:21,104
9646,4228,23-03-2023,11:21,108
9647,4229,23-03-2023,11:26,120
9648,4230,23-03-2023,12:03,120
9649,4231,23-03-2023,12:11,110
9650,4231,23-03-2023,12:11,105
9651,4232,23-03-2023,12:22,107
9652,4232,23-03-2023,12:22,108
9653,4232,23-03-2023,12:22,109
9654,4232,23-03-2023,12:22,109
9655,4232,23-03-2023,12:22,110
9656,4232,23-03-2023,12:22,113
9657,4232,23-03-2023,12:22,113
9658,4232,23-03-2023,12:22,118
9659,4232,23-03-2023,12:22,120
9660,4232,23-03-2023,12:22,120
9661,4232,23-03-2023,12:22,114
9662,4232,23-03-2023,12:22,0
9663,4233,23-03-2023,12:26,125
9664,4233,23-03-2023,12:26,119
9665,4233,23-03-2023,12:26,114
9666,4234,23-03-2023,12:26,125
9667,4234,23-03-2023,12:26,113
9668,4235,23-03-2023,12:43,126
9669,4235,23-03-2023,12:43,109
9670,4235,23-03-2023,12:43,112
9671,4235,23-03-2023,12:43,122
9672,4235,23-03-2023,12:43,131
9673,4236,23-03-2023,12:46,102
9674,4236,23-03-2023,12:46,109
9675,4236,23-03-2023,12:46,113
9676,4237,23-03-2023,12:53,106
9677,4238,23-03-2023,12:57,108
9678,4238,23-03-2023,12:57,129
9679,4238,23-03-2023,12:57,112
9680,4238,23-03-2023,12:57,121
9681,4239,23-03-2023,12:58,112
9682,4240,23-03-2023,13:06,110
9683,4240,23-03-2023,13:06,132
9684,4241,23-03-2023,13:07,107
9685,4241,23-03-2023,13:07,106
9686,4242,23-03-2023,13:15,101
9687,4243,23-03-2023,13:32,125
9688,4244,23-03-2023,13:32,107
9689,4244,23-03-2023,13:32,117
9690,4244,23-03-2023,13:32,120
9691,4245,23-03-2023,13:35,102
9692,4245,23-03-2023,13:35,108
9693,4245,23-03-2023,13:35,113
9694,4245,23-03-2023,13:35,130
9695,4246,23-03-2023,14:29,103
9696,4247,23-03-2023,14:34,108
9697,4247,23-03-2023,14:34,125
9698,4247,23-03-2023,14:34,113
9699,4247,23-03-2023,14:34,131
9700,4248,23-03-2023,14:52,107
9701,4248,23-03-2023,14:52,110
9702,4249,23-03-2023,14:57,110
9703,4249,23-03-2023,14:57,128
9704,4250,23-03-2023,15:18,107
9705,4250,23-03-2023,15:18,111
9706,4251,23-03-2023,15:27,127
9707,4251,23-03-2023,15:27,120
9708,4251,23-03-2023,15:27,106
9709,4252,23-03-2023,15:31,124
9710,4253,23-03-2023,16:26,106
9711,4253,23-03-2023,16:26,106
9712,4254,23-03-2023,16:59,108
9713,4254,23-03-2023,16:59,120
9714,4254,23-03-2023,16:59,132
9715,4255,23-03-2023,17:02,119
9716,4256,23-03-2023,17:09,129
9717,4256,23-03-2023,17:09,111
9718,4257,23-03-2023,17:15,101
9719,4257,23-03-2023,17:15,103
9720,4257,23-03-2023,17:15,105
9721,4258,23-03-2023,17:17,105
9722,4259,23-03-2023,17:26,107
9723,4259,23-03-2023,17:26,113
9724,4260,23-03-2023,17:27,105
9725,4260,23-03-2023,17:27,105
9726,4261,23-03-2023,17:39,101
9727,4261,23-03-2023,17:39,109
9728,4261,23-03-2023,17:39,113
9729,4261,23-03-2023,17:39,132
9730,4262,23-03-2023,17:44,126
9731,4263,23-03-2023,17:48,130
9732,4263,23-03-2023,17:48,106
9733,4263,23-03-2023,17:48,114
9734,4264,23-03-2023,17:48,108
9735,4264,23-03-2023,17:48,129
9736,4264,23-03-2023,17:48,111
9737,4264,23-03-2023,17:48,113
9738,4265,23-03-2023,17:53,107
9739,4265,23-03-2023,17:53,122
9740,4266,23-03-2023,17:54,101
9741,4266,23-03-2023,17:54,107
9742,4266,23-03-2023,17:54,106
9743,4267,23-03-2023,18:07,107
9744,4267,23-03-2023,18:07,102
9745,4267,23-03-2023,18:07,106
9746,4268,23-03-2023,18:30,108
9747,4269,23-03-2023,18:44,108
9748,4269,23-03-2023,18:44,117
9749,4269,23-03-2023,18:44,105
9750,4269,23-03-2023,18:44,0
9751,4270,23-03-2023,18:48,129
9752,4270,23-03-2023,18:48,112
9753,4271,23-03-2023,18:53,107
9754,4271,23-03-2023,18:53,115
9755,4271,23-03-2023,18:53,106
9756,4272,23-03-2023,19:00,119
9757,4272,23-03-2023,19:00,123
9758,4273,23-03-2023,19:13,129
9759,4273,23-03-2023,19:13,112
9760,4273,23-03-2023,19:13,113
9761,4274,23-03-2023,19:24,125
9762,4275,23-03-2023,19:25,104
9763,4276,23-03-2023,19:26,110
9764,4276,23-03-2023,19:26,117
9765,4276,23-03-2023,19:26,127
9766,4276,23-03-2023,19:26,131
9767,4277,23-03-2023,19:28,117
9768,4277,23-03-2023,19:28,127
9769,4278,23-03-2023,19:32,101
9770,4278,23-03-2023,19:32,106
9771,4279,23-03-2023,19:35,121
9772,4279,23-03-2023,19:35,132
9773,4280,23-03-2023,19:43,129
9774,4281,23-03-2023,19:48,120
9775,4282,23-03-2023,19:48,128
9776,4282,23-03-2023,19:48,106
9777,4283,23-03-2023,20:00,125
9778,4283,23-03-2023,20:00,109
9779,4284,23-03-2023,20:01,101
9780,4284,23-03-2023,20:01,106
9781,4285,23-03-2023,20:07,108
9782,4285,23-03-2023,20:07,110
9783,4285,23-03-2023,20:07,118
9784,4285,23-03-2023,20:07,130
9785,4286,23-03-2023,20:09,130
9786,4287,23-03-2023,20:22,107
9787,4287,23-03-2023,20:22,109
9788,4288,23-03-2023,20:33,107
9789,4288,23-03-2023,20:33,127
9790,4288,23-03-2023,20:33,130
9791,4289,23-03-2023,20:47,124
9792,4289,23-03-2023,20:47,117
9793,4289,23-03-2023,20:47,105
9794,4290,23-03-2023,20:51,113
9795,4290,23-03-2023,20:51,122
9796,4290,23-03-2023,20:51,131
9797,4291,23-03-2023,20:59,126
9798,4291,23-03-2023,20:59,114
9799,4292,23-03-2023,21:02,113
9800,4292,23-03-2023,21:02,131
9801,4292,23-03-2023,21:02,106
